,0
5067,10010
5068,10010
5069,10010
5070,10010
5071,10010
5072,10010
5073,10010
5074,10010
5075,10010
5076,10010
5077,10010
5078,10010
5079,10010
5080,10010
5081,10010
5082,10010
5083,10010
5084,10010
5085,10010
5086,10010
5087,10010
5088,10010
5089,10010
5090,10010
5091,10010
5092,10010
5093,10010
5094,10010
5095,10010
5096,10010
5097,10010
5098,10010
5099,10010
5100,10010
5101,10010
5102,10010
5103,100010
5104,100010
5105,100010
5106,100010
5107,100010
5108,100010
5109,100010
5110,100010
5111,100010
5112,100010
5113,100010
5114,100010
5115,100010
5116,100010
5117,100010
5118,100010
5119,100010
5120,100010
5121,100010
5122,100010
5123,100010
5124,100010
5125,100010
5126,100010
5127,100010
5128,100010
5129,100010
5130,100010
5131,0
5132,100010
5133,100010
5134,100010
5135,100010
5136,100010
5137,100010
5138,100010
5139,100010
5140,100010
5141,100010
5142,100010
5143,100010
5144,100010
5145,100010
5146,100010
5147,100010
5148,100010
5149,100010
5150,100010
5151,100010
5152,100010
5153,100010
5154,100010
5155,100010
5156,100010
5157,10
5158,100010
5159,100010
5160,100010
5161,100010
5162,100010
5163,100010
5164,100010
5165,100010
5166,100010
5167,100010
5168,100010
5169,100010
5170,100010
5171,100010
5172,100010
5173,100010
5174,100010
5175,100010
5176,100010
5177,100010
5178,100010
5179,100010
5180,100000
5181,100010
5182,100010
5183,100010
5184,100010
5185,100010
5186,100010
5187,100010
5188,100010
5189,100010
5190,100010
5191,100010
5192,100010
5193,100010
5194,100010
5195,100010
5196,100010
5197,100010
5198,100010
5199,100010
5200,100010
5201,100010
5202,100010
5203,110010
5204,110010
5205,110010
5206,110010
5207,110010
5208,110010
5209,110010
5210,110010
5211,110010
5212,110010
5213,110010
5214,110010
5215,110010
5216,110010
5217,110010
5218,110010
5219,110010
5220,110010
5221,110010
5222,110010
5223,110010
5224,110010
5225,110010
5226,110010
5227,110010
5228,110010
5229,110010
5230,110010
5231,110010
5232,110010
5233,110010
5234,110010
5235,110010
5236,110010
5237,110010
5238,110010
5239,110010
5240,110010
5241,110010
5242,110010
5243,110010
5244,110010
5245,110010
5246,110010
5247,110010
5248,110010
5249,110010
5250,110010
5251,110010
5252,110010
5253,110010
5254,110010
5255,110010
5256,110010
5257,110010
5258,110010
5259,110010
5260,110010
5261,110010
5262,110010
5263,110010
5264,110010
5265,110010
5266,110010
5267,110010
5268,110010
5269,110010
5270,110010
5271,110010
5272,110010
5273,110010
5274,110010
5275,110010
5276,110010
5277,110010
5278,110010
5279,110010
5280,110010
5281,110010
5282,110010
5283,110010
5284,110010
5285,110010
5286,10010
5287,110010
5288,110010
5289,110010
5290,110010
5291,110010
5292,110010
5293,110010
5294,110010
5295,110010
5296,111010
5297,110010
5298,110010
5299,110010
5300,110010
5301,110010
5302,110010
5303,1100
5304,1100
5305,1100
5306,1100
5307,1100
5308,1100
5309,1100
5310,1100
5311,1100
5312,1100
5313,1100
5314,1100
5315,1100
5316,1100
5317,1100
5318,1100
5319,1100
5320,1100
5321,1100
5322,1100
5323,1100
5324,1100
5325,1100
5326,1100
5327,1100
5328,1100
5329,1100
5330,1100
5331,100
5332,1100
5333,1100
5334,1100
5335,1100
5336,1100
5337,1100
5338,1100
5339,1100
5340,1100
5341,1100
5342,1100
5343,1100
5344,1100
5345,1100
5346,1100
5347,1100
5348,1100
5349,1100
5350,1100
5351,1100
5352,1100
5353,1100
5354,1100
5355,1100
5356,1100
5357,1100
5358,1100
5359,1100
5360,1100
5361,1100
5362,1100
5363,1100
5364,1100
5365,1100
5366,1100
5367,1100
5368,1100
5369,1100
5370,1100
5371,1100
5372,1100
5373,1100
5374,1100
5375,1100
5376,1100
5377,1100
5378,1100
5379,1100
5380,1100
5381,1100
5382,1100
5383,1100
5384,1100
5385,1100
5386,1100
5387,1100
5388,1100
5389,1100
5390,1100
5391,1100
5392,1100
5393,1100
5394,1100
5395,1100
5396,1100
5397,1100
5398,1100
5399,1100
5400,1100
5401,1100
5402,1100
5403,11100
5404,1100
5405,11100
5406,11100
5407,11100
5408,11100
5409,11100
5410,11100
5411,11100
5412,11100
5413,11100
5414,11100
5415,11100
5416,11100
5417,11100
5418,11100
5419,11100
5420,11100
5421,11100
5422,11100
5423,11100
5424,11100
5425,11100
5426,11100
5427,11100
5428,11100
5429,11100
5430,11100
5431,11100
5432,11100
5433,11100
5434,11100
5435,11100
5436,11100
5437,11100
5438,11100
5439,11100
5440,11100
5441,11100
5442,11100
5443,11100
5444,11100
5445,11100
5446,11100
5447,11100
5448,11100
5449,11100
5450,11100
5451,11100
5452,11100
5453,11100
5454,11100
5455,11100
5456,11100
5457,11100
5458,11100
5459,11100
5460,11100
5461,11100
5462,11100
5463,11100
5464,11100
5465,11100
5466,11100
5467,11100
5468,11100
5469,11100
5470,11100
5471,11100
5472,11100
5473,11100
5474,11100
5475,11100
5476,11100
5477,11100
5478,11100
5479,11100
5480,11100
5481,11100
5482,11100
5483,11101
5484,11100
5485,11100
5486,11100
5487,11100
5488,11100
5489,11100
5490,11100
5491,11100
5492,11100
5493,11100
5494,11100
5495,11100
5496,11100
5497,11100
5498,11100
5499,11100
5500,11100
5501,11100
5502,11100
5503,101100
5504,101100
5505,101100
5506,101100
5507,101100
5508,101100
5509,101100
5510,101100
5511,101100
5512,101100
5513,101100
5514,101100
5515,101100
5516,101100
5517,101100
5518,101100
5519,101100
5520,101100
5521,101100
5522,101100
5523,101100
5524,101100
5525,101100
5526,101100
5527,101100
5528,101100
5529,101100
5530,101100
5531,101100
5532,101100
5533,101100
5534,101100
5535,101100
5536,101100
5537,101100
5538,101100
5539,101100
5540,101100
5541,101100
5542,101100
5543,101100
5544,101100
5545,101100
5546,101100
5547,101100
5548,101100
5549,101100
5550,101100
5551,101100
5552,101100
5553,101100
5554,101100
5555,101100
5556,101100
5557,101100
5558,101100
5559,101100
5560,101100
5561,101100
5562,101100
5563,101100
5564,101100
5565,101100
5566,101100
5567,101100
5568,101100
5569,101100
5570,101100
5571,101100
5572,101100
5573,101100
5574,101100
5575,100111
5576,100100
5577,101100
5578,101100
5579,101100
5580,101100
5581,101100
5582,101100
5583,101100
5584,101100
5585,101100
5586,101100
5587,101100
5588,101100
5589,101100
5590,101100
5591,101100
5592,101100
5593,101100
5594,101100
5595,101100
5596,101100
5597,101100
5598,101100
5599,101100
5600,101100
5601,101100
5602,101100
5603,10100
5604,10100
5605,10100
5606,10100
5607,10100
5608,10100
5609,10100
5610,10100
5611,10100
5612,10100
5613,10100
5614,10100
5615,10100
5616,10100
5617,10100
5618,10100
5619,10100
5620,10100
5621,10100
5622,10100
5623,10100
5624,10100
5625,10100
5626,10100
5627,10100
5628,10100
5629,10100
5630,10100
5631,10100
5632,10100
5633,10100
5634,10100
5635,10100
5636,10100
5637,10100
5638,10100
5639,10100
5640,10100
5641,10100
5642,10100
5643,10100
5644,10100
5645,10100
5646,10100
5647,10100
5648,10100
5649,10100
5650,10100
5651,10100
5652,10100
5653,10100
5654,10100
5655,10100
5656,10100
5657,10100
5658,10100
5659,10100
5660,10100
5661,10100
5662,10100
5663,10100
5664,10100
5665,10100
5666,10100
5667,10100
5668,10100
5669,10100
5670,10100
5671,10100
5672,10100
5673,10100
5674,10100
5675,10100
5676,10100
5677,10100
5678,10100
5679,10100
5680,10100
5681,10100
5682,10100
5683,10100
5684,10100
5685,10100
5686,10100
5687,10100
5688,10100
5689,10100
5690,10100
5691,10100
5692,10100
5693,10100
5694,10100
5695,10100
5696,10100
5697,10100
5698,10100
5699,10100
5700,10100
5701,10100
5702,10000
5703,100100
5704,100100
5705,100100
5706,100100
5707,100100
5708,100100
5709,100100
5710,100100
5711,100100
5712,100100
5713,100100
5714,100100
5715,100100
5716,100100
5717,100100
5718,100100
5719,100100
5720,100100
5721,100100
5722,100100
5723,100000
5724,100100
5725,100100
5726,100100
5727,100100
5728,100100
5729,100100
5730,100100
5731,100100
5732,100100
5733,100100
5734,100100
5735,100100
5736,100100
5737,100100
5738,100100
5739,100100
5740,100100
5741,100100
5742,100100
5743,100100
5744,100100
5745,100100
5746,100100
5747,100100
5748,100100
5749,100100
5750,100100
5751,100100
5752,100100
5753,100100
5754,100100
5755,100100
5756,100100
5757,100100
5758,100100
5759,100100
5760,100100
5761,100100
5762,100100
5763,100100
5764,100100
5765,100100
5766,100100
5767,100100
5768,100100
5769,100100
5770,100100
5771,100100
5772,100100
5773,100100
5774,100100
5775,100100
5776,100100
5777,100100
5778,100100
5779,100100
5780,100100
5781,100100
5782,100100
5783,100100
5784,100100
5785,100100
5786,100100
5787,100100
5788,100100
5789,100100
5790,100100
5791,100100
5792,100100
5793,100100
5794,100100
5795,100100
5796,100100
5797,100100
5798,100100
5799,100100
5800,100100
5801,100100
5802,100100
5803,110100
5804,110100
5805,110100
5806,110100
5807,110100
5808,110100
5809,110100
5810,110100
5811,110100
5812,110100
5813,110100
5814,110100
5815,110100
5816,110100
5817,110100
5818,110100
5819,110100
5820,110100
5821,110100
5822,110100
5823,110100
5824,110100
5825,110100
5826,110100
5827,110100
5828,110100
5829,110100
5830,110100
5831,110100
5832,110100
5833,110100
5834,110100
5835,110100
5836,110100
5837,110100
5838,110100
5839,110100
5840,110100
5841,110100
5842,110100
5843,110100
5844,110100
5845,110100
5846,110100
5847,110100
5848,110100
5849,110100
5850,110100
5851,110100
5852,110100
5853,110100
5854,110100
5855,110100
5856,110100
5857,110100
5858,110100
5859,100100
5860,110100
5861,110100
5862,110100
5863,110100
5864,110100
5865,110100
5866,110100
5867,10100
5868,110100
5869,10100
5870,110100
5871,110100
5872,110100
5873,110100
5874,110100
5875,110100
5876,110100
5877,110100
5878,110100
5879,110100
5880,110100
5881,110100
5882,110100
5883,110100
5884,110100
5885,110100
5886,110100
5887,10100
5888,110100
5889,110100
5890,110100
5891,110100
5892,110100
5893,110100
5894,110100
5895,110100
5896,110100
5897,110100
5898,10100
5899,110100
5900,110100
5901,110100
5902,110100
5903,11000
5904,11000
5905,11000
5906,11000
5907,11000
5908,11000
5909,11000
5910,1000
5911,11000
5912,11000
5913,11000
5914,11000
5915,11000
5916,11000
5917,11000
5918,11000
5919,11000
5920,11000
5921,11000
5922,11000
5923,11000
5924,11000
5925,11000
5926,11000
5927,11000
5928,11000
5929,11000
5930,11000
5931,11000
5932,11000
5933,11000
5934,11000
5935,11000
5936,11000
5937,11000
5938,11000
5939,11000
5940,11000
5941,11000
5942,11000
5943,11000
5944,11000
5945,11000
5946,11000
5947,11000
5948,11000
5949,11000
5950,11000
5951,11000
5952,11000
5953,11000
5954,11000
5955,11000
5956,11000
5957,11000
5958,11000
5959,11000
5960,11000
5961,11000
5962,11000
5963,11000
5964,11000
5965,11000
5966,11000
5967,11000
5968,11000
5969,11000
5970,11000
5971,11000
5972,11000
5973,11000
5974,11000
5975,11000
5976,11000
5977,11000
5978,11000
5979,11000
5980,11000
5981,11000
5982,11000
5983,11000
5984,11000
5985,11000
5986,11000
5987,11000
5988,11000
5989,11000
5990,11000
5991,11000
5992,11000
5993,11000
5994,11000
5995,11000
5996,11000
5997,11000
5998,11000
5999,11000
6000,11000
6001,11000
6002,11000
6003,101000
6004,101000
6005,101000
6006,101000
6007,101000
6008,101000
6009,101000
6010,101000
6011,101000
6012,101000
6013,101000
6014,101000
6015,101000
6016,101000
6017,101000
6018,101000
6019,101000
6020,101000
6021,101000
6022,101000
6023,101000
6024,101000
6025,101000
6026,1000
6027,101000
6028,101000
6029,101000
6030,101000
6031,101000
6032,101000
6033,101000
6034,101000
6035,101000
6036,101000
6037,101000
6038,101000
6039,101000
6040,101000
6041,101000
6042,101000
6043,101000
6044,101000
6045,101000
6046,101000
6047,101000
6048,101000
6049,101000
6050,101000
6051,101000
6052,101000
6053,101000
6054,101000
6055,101000
6056,101000
6057,100000
6058,101000
6059,101000
6060,101000
6061,101000
6062,101000
6063,101000
6064,101000
6065,101000
6066,101000
6067,101000
6068,101000
6069,101000
6070,101000
6071,101000
6072,101000
6073,101000
6074,101000
6075,101000
6076,101000
6077,101000
6078,101000
6079,101000
6080,101000
6081,101000
6082,101000
6083,101000
6084,101000
6085,101000
6086,101000
6087,101000
6088,101000
6089,101000
6090,101000
6091,101000
6092,101000
6093,101000
6094,101000
6095,101000
6096,101000
6097,101000
6098,101000
6099,101000
6100,101000
6101,101000
6102,101000
6103,111000
6104,111000
6105,11000
6106,111000
6107,111000
6108,111000
6109,111000
6110,111000
6111,111000
6112,111000
6113,111000
6114,111000
6115,111000
6116,111000
6117,11000
6118,111000
6119,111000
6120,111000
6121,111000
6122,111000
6123,111000
6124,111000
6125,111000
6126,111000
6127,111000
6128,111000
6129,111000
6130,111000
6131,111000
6132,111000
6133,111000
6134,111000
6135,111000
6136,111000
6137,111000
6138,111000
6139,111000
6140,111000
6141,111000
6142,111000
6143,111000
6144,111000
6145,111000
6146,111000
6147,111000
6148,111000
6149,111000
6150,111000
6151,111000
6152,111000
6153,111000
6154,111000
6155,111000
6156,111000
6157,101000
6158,111000
6159,111000
6160,111000
6161,111000
6162,111000
6163,111000
6164,111000
6165,111000
6166,111000
6167,101000
6168,111000
6169,111000
6170,111000
6171,111000
6172,111000
6173,111000
6174,111000
6175,111000
6176,111000
6177,111000
6178,111000
6179,111000
6180,111000
6181,111000
6182,111000
6183,111000
6184,111000
6185,101000
6186,111000
6187,111000
6188,111000
6189,111000
6190,111000
6191,111000
6192,111000
6193,111000
6194,111000
6195,111000
6196,111000
6197,111000
6198,111000
6199,111000
6200,111000
6201,111000
6202,101000
6203,110000
6204,110000
6205,110000
6206,110000
6207,110000
6208,110000
6209,110000
6210,110000
6211,110000
6212,110000
6213,110000
6214,110000
6215,110000
6216,110000
6217,110000
6218,110000
6219,110000
6220,110000
6221,110000
6222,110000
6223,110000
6224,110000
6225,110000
6226,110000
6227,110000
6228,110000
6229,110000
6230,110000
6231,110000
6232,110000
6233,110000
6234,110000
6235,110000
6236,110000
6237,110000
6238,110000
6239,110000
6240,110000
6241,110000
6242,110000
6243,110000
6244,110000
6245,110000
6246,110000
6247,110000
6248,110000
6249,110000
6250,110000
6251,110000
6252,110000
6253,110000
6254,110000
6255,110000
6256,110000
6257,110000
6258,110000
6259,110000
6260,110000
6261,110000
6262,110000
6263,110000
6264,110000
6265,110000
6266,110000
6267,110000
6268,110000
6269,110000
6270,110000
6271,110000
6272,110000
6273,110000
6274,110000
6275,110000
6276,110000
6277,110000
6278,110000
6279,10000
6280,110000
6281,110000
6282,110000
6283,110000
6284,110000
6285,110000
6286,110000
6287,110000
6288,110000
6289,110000
6290,110000
6291,110000
6292,110000
6293,110000
6294,110000
6295,110000
6296,110000
6297,10000
6298,110000
6299,110000
6300,110000
6301,110000
6302,110000
6303,0
6304,1101
6305,111
6306,1111
6307,1110
6308,111
6309,1111
6310,1111
6311,1011
6312,1110
6313,111
6314,111
6315,1001
6316,1101
6317,1111
6318,1110
6319,1111
6320,1011
6321,1111
6322,1111
6323,111
6324,1111
6325,1110
6326,1010
6327,1101
6328,1101
6329,1101
6330,111
6331,1011
6332,1111
6333,1111
6334,1111
6335,1110
6336,111
6337,1111
6338,111
6339,1110
6340,1101
6341,1111
6342,1111
6343,1111
6344,111
6345,1111
6346,10110
6347,1111
6348,1101
6349,1110
6350,111
6351,111
6352,1110
6353,1111
6354,1111
6355,1111
6356,1111
6357,1110
6358,111
6359,1111
6360,1111
6361,1111
6362,111
6363,1011
6364,1110
6365,1011
6366,111
6367,1111
6368,1101
6369,1011
6370,1101
6371,1011
6372,1111
6373,1111
6374,111
6375,111
6376,111
6377,1111
6378,111
6379,11101
6380,1110
6381,1101
6382,1101
6383,1011
6384,1101
6385,1111
6386,1110
6387,1111
6388,1110
6389,1101
6390,1111
6391,1101
6392,1111
6393,1101
6394,1111
6395,1110
6396,1111
6397,1110
6398,1111
6399,1111
6400,1111
6401,1101
6402,1111
6403,10110
6404,1011
6405,111
6406,111
6407,111
6408,111
6409,111
6410,1110
6411,111
6412,111
6413,111
6414,1111
6415,111
6416,111
6417,111
6418,111
6419,111
6420,1111
6421,111
6422,1111
6423,111
6424,101
6425,111
6426,1110
6427,1011
6428,111
6429,111
6430,111
6431,111
6432,111
6433,111
6434,111
6435,111
6436,111
6437,111
6438,111
6439,111
6440,111
6441,111
6442,111
6443,1111
6444,111
6445,111
6446,1110
6447,1110
6448,111
6449,111
6450,111
6451,11
6452,1110
6453,111
6454,111
6455,111
6456,111
6457,111
6458,111
6459,1110
6460,111
6461,1101
6462,111
6463,1110
6464,1111
6465,111
6466,1110
6467,111
6468,111
6469,111
6470,111
6471,111
6472,1101
6473,1101
6474,1011
6475,111
6476,111
6477,111
6478,111
6479,111
6480,111
6481,111
6482,111
6483,1110
6484,111
6485,111
6486,11
6487,111
6488,111
6489,1011
6490,111
6491,1101
6492,111
6493,111
6494,111
6495,111
6496,111
6497,1101
6498,1011
6499,1011
6500,111
6501,111
6502,111
6503,111
6504,10111
6505,10111
6506,10111
6507,10111
6508,10111
6509,10111
6510,11111
6511,10111
6512,11011
6513,11110
6514,10111
6515,10111
6516,11101
6517,10111
6518,10111
6519,10111
6520,10111
6521,10111
6522,11011
6523,110110
6524,11011
6525,10111
6526,10111
6527,10111
6528,10111
6529,10111
6530,10111
6531,11101
6532,10110
6533,10111
6534,11110
6535,10111
6536,11110
6537,10111
6538,10111
6539,10111
6540,11101
6541,11110
6542,10111
6543,10111
6544,11110
6545,10111
6546,10111
6547,10111
6548,10111
6549,10111
6550,10111
6551,10111
6552,10111
6553,10111
6554,10111
6555,10111
6556,11011
6557,11111
6558,10111
6559,11111
6560,10111
6561,11111
6562,10111
6563,10111
6564,10111
6565,10111
6566,10111
6567,11110
6568,11101
6569,11110
6570,110111
6571,11110
6572,11101
6573,11011
6574,10111
6575,11110
6576,10111
6577,11101
6578,10111
6579,11101
6580,10111
6581,10111
6582,10111
6583,10101
6584,11101
6585,10111
6586,10111
6587,10111
6588,10111
6589,10111
6590,11101
6591,10111
6592,10111
6593,11110
6594,10111
6595,10111
6596,10111
6597,10111
6598,10111
6599,10111
6600,10111
6601,10111
6602,10101
6603,10111
6604,100111
6605,100001
6606,101101
6607,100111
6608,100111
6609,100111
6610,100111
6611,101101
6612,100111
6613,100101
6614,100111
6615,101101
6616,100111
6617,100111
6618,100111
6619,101101
6620,101101
6621,100111
6622,101001
6623,100111
6624,100111
6625,101110
6626,101101
6627,100111
6628,101101
6629,100111
6630,100011
6631,100111
6632,100111
6633,100111
6634,100111
6635,100111
6636,100111
6637,100111
6638,100111
6639,100111
6640,100111
6641,101011
6642,100111
6643,100111
6644,100111
6645,100111
6646,100111
6647,100111
6648,100111
6649,100111
6650,101010
6651,100111
6652,101101
6653,100111
6654,101101
6655,100111
6656,100111
6657,110111
6658,100111
6659,100111
6660,100111
6661,100111
6662,101101
6663,100111
6664,100111
6665,100111
6666,100111
6667,100111
6668,100111
6669,100111
6670,100111
6671,101101
6672,100111
6673,101101
6674,100111
6675,100111
6676,101100
6677,100111
6678,100111
6679,100111
6680,101111
6681,100111
6682,101101
6683,100111
6684,101101
6685,100111
6686,100111
6687,101101
6688,100111
6689,101101
6690,101100
6691,100111
6692,101101
6693,100111
6694,100111
6695,100111
6696,101111
6697,101101
6698,101011
6699,100111
6700,100111
6701,100111
6702,100111
6703,100111
6704,1011
6705,1011
6706,1011
6707,1011
6708,1110
6709,1011
6710,1110
6711,1011
6712,111
6713,1011
6714,1011
6715,1011
6716,1011
6717,1011
6718,1011
6719,1011
6720,1011
6721,1011
6722,1011
6723,1011
6724,1010
6725,1011
6726,1011
6727,1011
6728,1011
6729,1011
6730,1011
6731,1011
6732,1011
6733,1011
6734,1011
6735,1111
6736,1011
6737,1011
6738,1011
6739,1011
6740,111
6741,1110
6742,1101
6743,1011
6744,1011
6745,111
6746,111
6747,1011
6748,1011
6749,1011
6750,1010
6751,1101
6752,1011
6753,1011
6754,111
6755,1101
6756,1011
6757,1110
6758,1011
6759,1101
6760,1011
6761,1011
6762,1101
6763,1011
6764,1011
6765,1101
6766,1011
6767,1011
6768,1011
6769,1011
6770,1010
6771,11
6772,1011
6773,1011
6774,1011
6775,1011
6776,1011
6777,1110
6778,1110
6779,1011
6780,111
6781,1011
6782,111
6783,1101
6784,1011
6785,1011
6786,1011
6787,1011
6788,1011
6789,1011
6790,1011
6791,111
6792,1011
6793,1011
6794,111
6795,1011
6796,1011
6797,1011
6798,1011
6799,1010
6800,1011
6801,1011
6802,1011
6803,1001
6804,11101
6805,11011
6806,10111
6807,11011
6808,11011
6809,11011
6810,11011
6811,10111
6812,11011
6813,11011
6814,11011
6815,11011
6816,11011
6817,11111
6818,11011
6819,11110
6820,10111
6821,10111
6822,10111
6823,11011
6824,11011
6825,11011
6826,11101
6827,11011
6828,11011
6829,10111
6830,11110
6831,11010
6832,10111
6833,10111
6834,11011
6835,111111
6836,11011
6837,11110
6838,11011
6839,11011
6840,11011
6841,11011
6842,10111
6843,11110
6844,11011
6845,11111
6846,11011
6847,11011
6848,11011
6849,11111
6850,11101
6851,11011
6852,11011
6853,11011
6854,10111
6855,11011
6856,11011
6857,11011
6858,11011
6859,11011
6860,11011
6861,11011
6862,11011
6863,10111
6864,11011
6865,11011
6866,11101
6867,11011
6868,11011
6869,11011
6870,11101
6871,11111
6872,11101
6873,11111
6874,11111
6875,11011
6876,11011
6877,10011
6878,11011
6879,11011
6880,11011
6881,10111
6882,11011
6883,11011
6884,11011
6885,11011
6886,11101
6887,11011
6888,11101
6889,11011
6890,11011
6891,11101
6892,11101
6893,11110
6894,11110
6895,11011
6896,11011
6897,11011
6898,11011
6899,11011
6900,11111
6901,11011
6902,11011
6903,10111
6904,101011
6905,101111
6906,1101
6907,101011
6908,101011
6909,101011
6910,101010
6911,101011
6912,101101
6913,101011
6914,101011
6915,101011
6916,101011
6917,101011
6918,101011
6919,100111
6920,101111
6921,101011
6922,101101
6923,101110
6924,101011
6925,101011
6926,101011
6927,101011
6928,101110
6929,101011
6930,101011
6931,101011
6932,101011
6933,101011
6934,101111
6935,101011
6936,101101
6937,101011
6938,101101
6939,101110
6940,101110
6941,101011
6942,100111
6943,101011
6944,101110
6945,101001
6946,101011
6947,101011
6948,101011
6949,101011
6950,100111
6951,101011
6952,101011
6953,101011
6954,101011
6955,101110
6956,101111
6957,101011
6958,101011
6959,101010
6960,101011
6961,101011
6962,101101
6963,101101
6964,101101
6965,101101
6966,101111
6967,101011
6968,101011
6969,101101
6970,101011
6971,101011
6972,101011
6973,101011
6974,101111
6975,101001
6976,101101
6977,101101
6978,101011
6979,101011
6980,100111
6981,101011
6982,101111
6983,101011
6984,101011
6985,101011
6986,100110
6987,101011
6988,100111
6989,100111
6990,101011
6991,101011
6992,101011
6993,101011
6994,101011
6995,101111
6996,101101
6997,101011
6998,101101
6999,101011
7000,101011
7001,101011
7002,101011
7003,101111
7004,10011
7005,10011
7006,10011
7007,10011
7008,10011
7009,10011
7010,10011
7011,10011
7012,10011
7013,10011
7014,10011
7015,10011
7016,10011
7017,10011
7018,10011
7019,10011
7020,10011
7021,10011
7022,10011
7023,10011
7024,10011
7025,10011
7026,10011
7027,10011
7028,10011
7029,10011
7030,10011
7031,10011
7032,10011
7033,10011
7034,10011
7035,10011
7036,10011
7037,10011
7038,10011
7039,10011
7040,10011
7041,10011
7042,10011
7043,10011
7044,10011
7045,10011
7046,10011
7047,10011
7048,10011
7049,10011
7050,10011
7051,10011
7052,10011
7053,10011
7054,10011
7055,10011
7056,10011
7057,10011
7058,10011
7059,10011
7060,10011
7061,10011
7062,10011
7063,10011
7064,10011
7065,10011
7066,10011
7067,10011
7068,10011
7069,10011
7070,10011
7071,10011
7072,10011
7073,10011
7074,10011
7075,10011
7076,10011
7077,10011
7078,10011
7079,10011
7080,10011
7081,10011
7082,10011
7083,10011
7084,10011
7085,10011
7086,10011
7087,10011
7088,10011
7089,10011
7090,10011
7091,10011
7092,10011
7093,10011
7094,10011
7095,10011
7096,10011
7097,10011
7098,10011
7099,10011
7100,10011
7101,10011
7102,10011
7103,10011
7104,100011
7105,100011
7106,100011
7107,100011
7108,100011
7109,100011
7110,100011
7111,100011
7112,11
7113,100011
7114,100011
7115,100011
7116,100011
7117,100011
7118,100011
7119,100011
7120,110011
7121,100011
7122,100011
7123,100011
7124,100011
7125,100011
7126,100001
7127,100011
7128,100011
7129,100011
7130,100011
7131,100011
7132,100011
7133,100011
7134,100011
7135,100011
7136,100011
7137,100011
7138,100011
7139,100011
7140,100011
7141,100011
7142,100011
7143,100011
7144,100011
7145,100011
7146,100011
7147,100011
7148,100011
7149,100011
7150,100011
7151,100011
7152,100011
7153,100011
7154,100011
7155,11
7156,100011
7157,100011
7158,100011
7159,100011
7160,100011
7161,100011
7162,100011
7163,100011
7164,100011
7165,100011
7166,100011
7167,100011
7168,100011
7169,100011
7170,100011
7171,100011
7172,100011
7173,100001
7174,100011
7175,100011
7176,100011
7177,100011
7178,100011
7179,100011
7180,100011
7181,100011
7182,100011
7183,100011
7184,100011
7185,100011
7186,100011
7187,100011
7188,100011
7189,100011
7190,100011
7191,100011
7192,100011
7193,100011
7194,100011
7195,100011
7196,100011
7197,100011
7198,100011
7199,11
7200,100011
7201,100011
7202,100011
7203,100011
7204,110011
7205,110011
7206,110011
7207,110011
7208,110011
7209,110011
7210,110011
7211,110011
7212,110011
7213,110011
7214,100011
7215,110011
7216,110011
7217,110011
7218,110011
7219,110011
7220,110011
7221,110011
7222,110011
7223,110011
7224,110010
7225,110011
7226,110011
7227,110011
7228,110011
7229,110011
7230,110011
7231,110011
7232,110011
7233,110011
7234,110011
7235,110011
7236,110011
7237,110011
7238,110011
7239,110011
7240,110011
7241,110011
7242,110011
7243,110011
7244,110011
7245,110011
7246,110011
7247,110011
7248,110011
7249,110011
7250,110011
7251,110011
7252,110011
7253,110011
7254,110011
7255,110011
7256,110011
7257,110011
7258,110011
7259,110011
7260,110011
7261,110011
7262,110011
7263,110011
7264,110011
7265,110011
7266,110011
7267,110011
7268,110011
7269,110011
7270,110011
7271,110011
7272,110011
7273,110011
7274,110011
7275,110011
7276,110011
7277,110011
7278,110011
7279,110011
7280,110011
7281,110011
7282,110011
7283,110011
7284,110011
7285,110011
7286,110011
7287,110011
7288,110011
7289,110011
7290,110011
7291,110011
7292,110011
7293,10011
7294,110011
7295,110011
7296,110011
7297,110011
7298,110011
7299,110011
7300,110011
7301,110011
7302,110011
7303,110011
7304,1101
7305,1110
7306,1111
7307,1101
7308,1101
7309,1011
7310,1101
7311,1101
7312,1101
7313,1101
7314,1011
7315,1110
7316,1111
7317,1111
7318,1101
7319,111
7320,1011
7321,1101
7322,1111
7323,1101
7324,1101
7325,1011
7326,1101
7327,1101
7328,1101
7329,1101
7330,1101
7331,111
7332,111
7333,111
7334,1100
7335,1101
7336,111
7337,1101
7338,111
7339,1101
7340,1011
7341,1101
7342,111
7343,1110
7344,1111
7345,1110
7346,1101
7347,111
7348,1101
7349,1110
7350,1101
7351,1011
7352,1101
7353,1111
7354,1101
7355,1111
7356,1101
7357,1101
7358,1101
7359,1101
7360,1011
7361,1101
7362,111
7363,1111
7364,1111
7365,1101
7366,1101
7367,111
7368,111
7369,1101
7370,1101
7371,11
7372,111
7373,1110
7374,1101
7375,1011
7376,1111
7377,1101
7378,1101
7379,1111
7380,111
7381,1101
7382,1101
7383,1101
7384,1111
7385,1011
7386,1110
7387,101
7388,1101
7389,1101
7390,1111
7391,1101
7392,1110
7393,1101
7394,1110
7395,1101
7396,1111
7397,1101
7398,1101
7399,1110
7400,1101
7401,1101
7402,1111
7403,1101
7404,11111
7405,11110
7406,10111
7407,11101
7408,11101
7409,11101
7410,11101
7411,11111
7412,11101
7413,10111
7414,11101
7415,10111
7416,11101
7417,10111
7418,11101
7419,11101
